Inference for Bugs model at "C:/Users/SEMILL~1/AppData/Local/Temp/RtmpYjSruT/model12281c827cee.txt", fit using jags,
 1 chains, each with 5000 iterations (first 1000 discarded), n.thin = 2
 n.sims = 2000 iterations saved
             mu.vect sd.vect       2.5%        25%        50%        75%      97.5%
a[1]        3444.854  36.983   3374.286   3419.642   3444.535   3470.167   3521.018
a[2]        4854.258  48.231   4758.811   4820.997   4853.744   4886.847   4946.823
a[3]         764.569  22.117    721.669    749.550    763.917    779.143    809.021
a[4]        4178.530  31.613   4117.885   4157.911   4177.906   4200.096   4240.666
a[5]        2894.980  30.612   2836.876   2874.407   2894.622   2916.430   2955.455
a[6]        1922.963  20.787   1883.063   1909.213   1922.542   1936.435   1965.231
a[7]        2914.009  29.695   2859.515   2892.938   2913.164   2933.855   2973.181
a[8]        2764.202  37.081   2691.249   2738.676   2764.747   2789.036   2837.873
a[9]        1342.622  16.573   1310.314   1331.411   1342.330   1353.905   1375.023
a[10]       2141.546  26.810   2087.404   2124.033   2141.874   2159.593   2194.772
a[11]       2408.590  25.917   2358.577   2390.873   2408.137   2425.960   2458.433
a[12]       1318.857  16.066   1286.353   1308.098   1318.999   1329.415   1349.571
a[13]       1290.836  18.763   1254.676   1277.882   1290.918   1303.663   1327.667
a[14]       7269.794  69.016   7134.386   7223.401   7271.011   7317.242   7400.989
a[15]        815.670  14.471    787.349    806.073    815.591    825.057    844.606
a[16]       3557.651  74.305   3395.497   3510.731   3560.439   3610.233   3694.171
a[17]        987.491  18.758    950.223    975.586    987.072    999.889   1024.875
a[18]        854.023  17.282    820.669    841.495    853.923    865.761    888.332
a[19]        615.361  19.729    576.739    602.448    615.140    628.739    652.954
a[20]       1993.783  99.784   1803.663   1925.980   1991.692   2061.668   2193.381
a[21]       1410.422  30.082   1353.464   1389.698   1410.165   1430.635   1470.319
a[22]        583.149  17.095    551.584    571.272    583.183    594.529    616.838
a[23]        366.360  28.513    312.633    346.584    365.559    385.019    424.281
a[24]        308.018  17.139    275.837    296.447    307.372    319.032    343.253
a[25]        892.344  24.600    844.354    875.237    892.629    908.657    940.926
a[26]       2665.077  34.000   2596.754   2642.667   2665.379   2687.571   2730.115
a[27]       1127.051  24.492   1078.631   1110.543   1127.273   1143.452   1173.798
a[28]       2584.308  30.927   2521.973   2563.910   2584.418   2605.382   2646.040
a[29]       1520.170  21.038   1479.868   1505.838   1520.453   1534.382   1562.498
a[30]        684.769  14.938    656.656    674.274    684.865    694.878    713.841
a[31]       1495.875  17.616   1462.136   1483.935   1495.934   1507.112   1530.683
a[32]       1428.705  22.007   1384.945   1413.515   1428.511   1443.882   1470.732
a[33]       4012.901  57.514   3904.431   3973.395   4012.535   4049.310   4126.494
a[34]       1071.856  39.226    996.008   1045.658   1073.019   1098.663   1146.943
a[35]       3798.043  41.161   3720.943   3770.562   3798.613   3825.307   3879.090
a[36]       1895.690  24.638   1846.046   1879.114   1894.886   1912.777   1943.290
a[37]       5503.410  43.453   5418.946   5473.350   5503.745   5532.249   5587.984
a[38]       4685.286  66.346   4559.446   4638.605   4686.276   4731.883   4812.738
a[39]       3777.629  30.505   3716.825   3757.015   3778.232   3797.892   3837.069
a[40]       1571.517  21.696   1530.480   1556.463   1570.798   1586.122   1616.212
a[41]       7469.876  52.660   7367.313   7433.970   7471.606   7505.538   7572.746
a[42]       1196.230  27.430   1143.263   1177.482   1195.654   1215.281   1250.984
a[43]       5233.292  38.086   5158.587   5208.342   5233.360   5258.766   5306.054
a[44]      10434.338  53.146  10331.105  10398.820  10433.809  10471.174  10540.248
a[45]       1902.570  29.419   1847.607   1882.636   1901.904   1922.736   1960.609
a[46]       2304.742  23.177   2258.112   2290.107   2305.010   2319.795   2349.594
a[47]       1772.184  25.737   1724.260   1754.234   1772.177   1790.017   1822.023
b[1]           0.104   0.002      0.101      0.103      0.104      0.105      0.108
b[2]           0.205   0.003      0.199      0.203      0.205      0.207      0.211
b[3]           0.298   0.012      0.275      0.290      0.298      0.306      0.322
b[4]           0.104   0.001      0.102      0.104      0.104      0.105      0.106
b[5]           0.165   0.003      0.159      0.163      0.165      0.167      0.171
b[6]           0.277   0.003      0.270      0.274      0.277      0.279      0.283
b[7]           0.158   0.002      0.154      0.157      0.158      0.160      0.162
b[8]           0.115   0.002      0.111      0.114      0.115      0.117      0.120
b[9]           0.742   0.015      0.713      0.732      0.742      0.753      0.771
b[10]          0.159   0.002      0.155      0.158      0.159      0.161      0.164
b[11]          0.179   0.002      0.174      0.177      0.179      0.180      0.184
b[12]          0.611   0.009      0.595      0.606      0.611      0.617      0.629
b[13]          0.556   0.009      0.540      0.551      0.556      0.562      0.573
b[14]          0.032   0.000      0.031      0.032      0.032      0.032      0.033
b[15]          0.734   0.018      0.698      0.721      0.734      0.746      0.768
b[16]          0.093   0.004      0.086      0.090      0.093      0.095      0.102
b[17]          0.790   0.017      0.759      0.778      0.790      0.802      0.826
b[18]          0.504   0.014      0.476      0.494      0.503      0.514      0.532
b[19]          0.555   0.026      0.506      0.537      0.555      0.573      0.609
b[20]          0.003   0.001      0.001      0.002      0.003      0.004      0.005
b[21]          0.219   0.007      0.205      0.214      0.219      0.224      0.234
b[22]          0.992   0.058      0.895      0.950      0.988      1.028      1.116
b[23]          0.190   0.023      0.150      0.175      0.188      0.204      0.240
b[24]          0.543   0.070      0.421      0.494      0.536      0.585      0.699
b[25]          0.297   0.013      0.274      0.288      0.297      0.306      0.325
b[26]          0.133   0.003      0.128      0.131      0.133      0.135      0.138
b[27]          0.321   0.011      0.301      0.313      0.321      0.328      0.344
b[28]          0.158   0.003      0.153      0.156      0.158      0.160      0.164
b[29]          0.312   0.006      0.301      0.308      0.312      0.316      0.324
b[30]          0.750   0.048      0.667      0.714      0.747      0.780      0.854
b[31]          0.472   0.011      0.452      0.465      0.472      0.479      0.494
b[32]          0.261   0.006      0.250      0.257      0.261      0.265      0.273
b[33]          0.028   0.001      0.027      0.028      0.028      0.028      0.029
b[34]          0.181   0.012      0.160      0.172      0.180      0.188      0.205
b[35]          0.086   0.001      0.084      0.085      0.086      0.087      0.089
b[36]          0.198   0.004      0.191      0.196      0.198      0.201      0.205
b[37]          0.095   0.001      0.093      0.094      0.095      0.096      0.098
b[38]          0.045   0.001      0.042      0.044      0.045      0.046      0.047
b[39]          0.166   0.002      0.163      0.165      0.166      0.167      0.170
b[40]          0.298   0.005      0.287      0.295      0.298      0.302      0.309
b[41]          0.032   0.000      0.032      0.032      0.032      0.033      0.033
b[42]          0.214   0.007      0.201      0.209      0.214      0.219      0.228
b[43]          0.081   0.001      0.080      0.081      0.081      0.082      0.083
b[44]          0.047   0.000      0.047      0.047      0.047      0.047      0.048
b[45]          0.182   0.004      0.174      0.179      0.182      0.184      0.189
b[46]          0.275   0.004      0.269      0.273      0.275      0.278      0.282
b[47]          0.226   0.005      0.217      0.223      0.226      0.229      0.235
mu[1]         66.029   0.083     65.875     65.972     66.030     66.085     66.191
mu[2]         19.968   0.044     19.883     19.937     19.968     19.998     20.052
mu[3]         57.603   0.859     55.949     57.030     57.619     58.157     59.241
mu[4]         72.018   0.067     71.886     71.974     72.016     72.066     72.146
mu[5]         74.451   0.200     74.068     74.318     74.443     74.581     74.867
mu[6]         64.108   0.233     63.675     63.949     64.098     64.262     64.580
mu[7]         61.803   0.110     61.595     61.727     61.802     61.878     62.024
mu[8]         56.134   0.094     55.951     56.072     56.131     56.195     56.320
mu[9]         46.376   0.598     45.243     45.985     46.369     46.782     47.569
mu[10]        71.755   0.172     71.416     71.639     71.757     71.872     72.091
mu[11]        74.772   0.161     74.466     74.660     74.773     74.887     75.080
mu[12]        46.022   0.498     45.003     45.698     46.020     46.370     47.006
mu[13]        42.324   0.399     41.560     42.048     42.340     42.601     43.066
mu[14]        26.779   0.010     26.760     26.773     26.779     26.786     26.799
mu[15]        51.721   1.099     49.633     50.963     51.693     52.445     53.951
mu[16]        61.879   0.083     61.728     61.823     61.877     61.932     62.056
mu[17]        34.435   0.707     33.058     33.943     34.418     34.914     35.812
mu[18]        47.773   0.791     46.213     47.238     47.791     48.315     49.336
mu[19]        42.019   0.951     40.118     41.423     42.014     42.653     43.915
mu[20]        67.220   0.072     67.079     67.164     67.227     67.280     67.337
mu[21]        56.766   0.302     56.196     56.559     56.769     56.968     57.364
mu[22]        36.621   1.650     33.391     35.473     36.576     37.675     40.066
mu[23]        65.962   1.461     63.025     64.969     66.013     66.954     68.803
mu[24]        70.195   4.162     63.383     67.287     69.830     72.497     79.689
mu[25]        62.737   0.689     61.355     62.272     62.755     63.225     64.030
mu[26]        66.200   0.130     65.943     66.112     66.202     66.287     66.453
mu[27]        59.494   0.467     58.540     59.187     59.502     59.813     60.407
mu[28]        64.435   0.139     64.161     64.340     64.436     64.530     64.698
mu[29]        65.624   0.337     64.950     65.398     65.630     65.850     66.282
mu[30]        70.188   2.819     65.474     68.280     69.910     71.782     76.803
mu[31]        69.402   0.541     68.357     69.026     69.404     69.773     70.501
mu[32]        73.203   0.357     72.523     72.956     73.202     73.442     73.916
mu[33]        63.922   0.031     63.860     63.900     63.922     63.943     63.983
mu[34]        60.322   0.454     59.333     60.030     60.356     60.650     61.138
mu[35]        61.994   0.062     61.878     61.951     61.994     62.038     62.117
mu[36]        65.669   0.238     65.208     65.510     65.672     65.831     66.136
mu[37]        55.903   0.041     55.824     55.875     55.903     55.932     55.983
mu[38]        53.538   0.042     53.455     53.511     53.538     53.567     53.623
mu[39]        56.832   0.087     56.662     56.775     56.833     56.890     56.998
mu[40]        61.661   0.295     61.087     61.459     61.654     61.864     62.242
mu[41]        70.155   0.019     70.118     70.142     70.155     70.167     70.192
mu[42]        62.967   0.361     62.261     62.716     62.976     63.211     63.646
mu[43]        59.570   0.042     59.493     59.543     59.571     59.598     59.655
mu[44]        61.119   0.015     61.090     61.108     61.119     61.129     61.150
mu[45]        63.701   0.197     63.312     63.573     63.701     63.830     64.081
mu[46]        65.039   0.205     64.639     64.897     65.036     65.177     65.444
mu[47]        56.064   0.255     55.538     55.908     56.071     56.228     56.560
y[1,1]        -0.425  29.938    -66.008     -1.441     -0.003      1.310     66.311
 [ reached getOption("max.print") -- omitted 7849 rows ]

DIC info (using the rule, pD = var(deviance)/2)
pD = 11851.0 and DIC = 337089.8
DIC is an estimate of expected predictive error (lower deviance is better).
